particle,step,energy,pos_x,pos_y,pos_z,cell,material,macro_total,d_coll,d_surf,event,hit_nuc,micro_el,micro_inel,micro_fis,micro_cap,out_energy,rng_xi
5,7,7.98995169e5,5.64660000e-2,-6.30000000e-1,1.51851955e-1,3.00000000e0,2.00000000e0,6.16761878e-1,3.24424082e0,2.32274202e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98995169e5,1.35210283e-1
5,8,7.98995169e5,9.36362751e-2,-4.65679334e-1,-8.04926098e-3,2.00000000e0,1.00000000e0,5.83444972e-1,1.22608550e0,8.73116163e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98995169e5,4.89019253e-1
5,9,7.98995169e5,1.07608542e-1,-4.03911372e-1,-6.81559560e-2,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.31129824e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98995169e5,0.00000000e0
5,10,7.98995169e5,1.09706982e-1,-3.94634683e-1,-7.71831459e-2,0.00000000e0,0.00000000e0,5.52655397e-1,5.28494791e-1,8.03027659e-1,5.00000000e0,2.00000000e0,2.72287555e0,9.99997038e-31,0.00000000e0,2.72016244e0,7.98995169e5,7.46712158e-1
6,0,1.00000000e6,-6.28859596e-2,3.71841237e-1,5.85106767e-1,0.00000000e0,0.00000000e0,1.03426879e0,7.20279353e-2,3.74814644e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,9.28210959e-1
6,1,1.00000000e6,-8.58662665e-2,4.00498629e-1,5.77655571e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.56368233e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
6,2,1.00000000e6,-9.17298722e-2,4.07810787e-1,5.75754340e-1,2.00000000e0,1.00000000e0,5.48692979e-1,1.38846912e0,6.38340048e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,4.66805190e-1
6,3,1.00000000e6,-1.30867213e-1,4.56616668e-1,5.63064344e-1,3.00000000e0,2.00000000e0,8.23694015e-1,6.15159401e-1,2.26770915e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,6.02478610e-1
6,4,1.00000000e6,-2.69902972e-1,6.30000000e-1,5.17983020e-1,3.00000000e0,2.00000000e0,8.23694015e-1,5.45236305e-1,5.87327556e-1,0.00000000e0,3.00000000e0,4.24616509e0,0.00000000e0,0.00000000e0,4.24623240e0,2.85976722e5,6.38197246e-1
6,5,2.85976722e5,-6.04193388e-1,2.13126049e-1,4.09591807e-1,3.00000000e0,2.00000000e0,9.89813771e-1,1.82874193e-1,2.59235077e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,8.34425851e-1
6,6,2.85976722e5,-6.30000000e-1,2.15521777e-1,4.10146340e-1,3.00000000e0,2.00000000e0,9.89813771e-1,1.35635454e0,2.18603439e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,2.61181841e-1
6,7,2.85976722e5,-4.12382289e-1,2.35724076e-1,4.14822517e-1,2.00000000e0,1.00000000e0,7.47552560e-1,4.48251794e-1,7.21646924e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,7.15272439e-1
6,8,2.85976722e5,-3.40542995e-1,2.42393197e-1,4.16366202e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.11758191e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,0.00000000e0
6,9,2.85976722e5,-3.29417561e-1,2.43426015e-1,4.16605265e-1,0.00000000e0,0.00000000e0,7.44452915e-1,1.55914167e0,6.11151363e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,3.13264448e-1
6,10,2.85976722e5,2.78977979e-1,2.99905741e-1,4.29678489e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.11758191e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,0.00000000e0
6,11,2.85976722e5,2.90103413e-1,3.00938558e-1,4.29917552e-1,2.00000000e0,1.00000000e0,7.47552560e-1,8.66749701e-1,7.21646924e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,5.23121798e-1
6,12,2.85976722e5,3.61942707e-1,3.07607679e-1,4.31461237e-1,3.00000000e0,2.00000000e0,9.89813771e-1,1.40776774e0,2.69271505e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,2.48222962e-1
6,13,2.85976722e5,6.30000000e-1,3.32492481e-1,4.37221261e-1,3.00000000e0,2.00000000e0,9.89813771e-1,1.05059132e0,3.24489134e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,3.53493649e-1
6,14,2.85976722e5,3.06974058e-1,3.62480237e-1,4.44162453e-1,2.00000000e0,1.00000000e0,7.47552560e-1,3.32245961e-1,1.19975473e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,7.80070235e-1
6,15,2.85976722e5,1.87539575e-1,3.73567805e-1,4.46728866e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,2.48743526e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,0.00000000e0
6,16,2.85976722e5,1.62777377e-1,3.75866576e-1,4.47260956e-1,0.00000000e0,0.00000000e0,7.44452915e-1,3.03393549e-1,2.54731686e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,7.97828025e-1
6,17,2.85976722e5,-9.08056704e-2,3.99407677e-1,4.52709957e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,2.48743526e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,0.00000000e0
6,18,2.85976722e5,-1.15567868e-1,4.01706449e-1,4.53242048e-1,2.00000000e0,1.00000000e0,7.47552560e-1,5.48250604e-1,1.19975473e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.85976722e5,6.63752366e-1
6,19,2.85976722e5,-2.35002352e-1,4.12794017e-1,4.55808460e-1,3.00000000e0,2.00000000e0,9.89813771e-1,7.74575951e-2,3.96786859e-1,5.00000000e0,8.00000000e0,3.44991458e0,9.99997038e-31,0.00000000e0,3.44006263e0,2.85976722e5,9.26196750e-1
7,0,1.00000000e6,2.05779908e-3,1.73399362e-1,-1.14501431e-1,0.00000000e0,0.00000000e0,1.03426879e0,3.90789517e0,6.53887547e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,1.75655795e-2
7,1,1.00000000e6,-3.99543994e-1,-9.02040066e-2,3.29118002e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.21942691e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
7,2,1.00000000e6,-4.07033422e-1,-9.51199177e-2,3.37391013e-1,2.00000000e0,1.00000000e0,5.48692979e-1,1.24902937e0,8.19771069e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,5.03922071e-1
7,3,1.00000000e6,-4.57381769e-1,-1.28167563e-1,3.93007062e-1,3.00000000e0,2.00000000e0,8.23694015e-1,4.59818776e-1,2.81056797e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,6.84716788e-1
7,4,1.00000000e6,-6.30000000e-1,-2.41470711e-1,5.83685498e-1,3.00000000e0,2.00000000e0,8.23694015e-1,7.65271147e-1,6.82667945e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,5.32405819e-1
7,5,1.00000000e6,-5.88072199e-1,-2.68991279e-1,6.30000000e-1,3.00000000e0,2.00000000e0,8.23694015e-1,9.59779871e-1,8.95508702e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,4.53588475e-1
7,6,1.00000000e6,-3.80725910e-2,-6.30000000e-1,2.24566110e-2,3.00000000e0,2.00000000e0,8.23694015e-1,1.64483551e0,9.61710033e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,2.57988270e-1
7,7,1.00000000e6,5.52586261e-1,-2.42303366e-1,-6.30000000e-1,3.00000000e0,2.00000000e0,8.23694015e-1,4.24080007e0,1.26044957e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,3.04058080e-2
7,8,1.00000000e6,6.30000000e-1,-1.91490539e-1,-5.44486838e-1,3.00000000e0,2.00000000e0,8.23694015e-1,2.32142394e0,2.64780229e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,1.47763389e-1
7,9,1.00000000e6,4.67378434e-1,-8.47490022e-2,-3.64850970e-1,2.00000000e0,1.00000000e0,5.48692979e-1,1.53001424e0,8.53515889e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,4.31922947e-1
7,10,1.00000000e6,4.14957563e-1,-5.03409931e-2,-3.06945558e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.27932900e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
7,11,1.00000000e6,4.07100230e-1,-4.51835972e-2,-2.98266151e-1,0.00000000e0,0.00000000e0,1.03426879e0,2.27774528e0,9.94005272e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,9.48175419e-2
7,12,1.00000000e6,-2.03393576e-1,3.55532303e-1,3.76100649e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.27932900e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
7,13,1.00000000e6,-2.11250909e-1,3.60689699e-1,3.84780057e-1,2.00000000e0,1.00000000e0,5.48692979e-1,1.91126373e0,8.53515889e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,3.50394018e-1
7,14,1.00000000e6,-2.63671780e-1,3.95097708e-1,4.42685468e-1,3.00000000e0,2.00000000e0,8.23694015e-1,3.20572043e0,2.76098459e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,7.13232631e-2
7,15,1.00000000e6,-4.33244721e-1,5.06401988e-1,6.30000000e-1,3.00000000e0,2.00000000e0,8.23694015e-1,2.17970239e-1,3.06593965e-1,0.00000000e0,8.00000000e0,8.15249361e0,9.99997038e-31,0.00000000e0,8.15269301e0,7.86834448e5,8.35653871e-1
7,16,7.86834448e5,-5.67116727e-1,5.94272890e-1,4.82121618e-1,3.00000000e0,2.00000000e0,6.18748357e-1,3.15009054e-2,1.65897588e-1,0.00000000e0,3.00000000e0,4.82607321e0,0.00000000e0,0.00000000e0,4.95685655e0,2.35287859e5,9.80697591e-1
7,17,2.35287859e5,-5.60296830e-1,5.81729208e-1,5.10201007e-1,3.00000000e0,2.00000000e0,1.07399174e0,2.82283283e0,1.08070286e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.35287859e5,4.82336132e-2
7,18,2.35287859e5,-6.30000000e-1,5.21326220e-1,5.66522708e-1,3.00000000e0,2.00000000e0,1.07399174e0,1.45014609e0,1.21800460e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.35287859e5,2.10673672e-1
7,19,2.35287859e5,-5.51441143e-1,4.53249120e-1,6.30000000e-1,3.00000000e0,2.00000000e0,1.07399174e0,3.86353790e-1,2.79954638e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.35287859e5,6.60379389e-1
7,20,2.35287859e5,-3.70876003e-1,2.96775979e-1,4.84099378e-1,2.00000000e0,1.00000000e0,8.31391159e-1,9.02214556e-2,6.68452166e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.35287859e5,9.27734839e-1
7,21,2.35287859e5,-3.27762171e-1,2.59414633e-1,4.49262450e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.85223882e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.35287859e5,0.00000000e0
7,22,2.35287859e5,-3.21407668e-1,2.53907983e-1,4.44127871e-1,0.00000000e0,0.00000000e0,7.66590799e-1,5.95263205e-2,9.58866864e-1,0.00000000e0,1.00000000e0,8.84589266e0,0.00000000e0,7.55403630e-5,1.03835522e1,2.34366649e5,9.55393167e-1
7,23,2.34366649e5,-2.83014384e-1,2.20637343e-1,4.13105249e-1,0.00000000e0,0.00000000e0,7.67950721e-1,2.29957875e0,5.05901912e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.34366649e5,1.71021986e-1
7,24,2.34366649e5,8.38689066e-3,-1.31468762e-1,6.30000000e-1,0.00000000e0,0.00000000e0,7.67950721e-1,2.91807083e0,3.27194934e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.34366649e5,1.06359055e-1
7,25,2.34366649e5,1.96852325e-1,-3.59195392e-1,4.89722084e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.46474049e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.34366649e5,0.00000000e0
7,26,2.34366649e5,2.02304055e-1,-3.65782827e-1,4.85664272e-1,2.00000000e0,1.00000000e0,8.31980746e-1,5.09266685e-1,6.40656603e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.34366649e5,6.54620188e-1
7,27,2.34366649e5,2.39206105e-1,-4.10372328e-1,4.58197470e-1,3.00000000e0,2.00000000e0,1.07479273e0,9.43433382e-2,3.15558457e-1,0.00000000e0,3.00000000e0,9.05433831e0,0.00000000e0,0.00000000e0,9.22047977e0,6.72812670e4,9.03571953e-1
7,28,6.72812670e4,2.93548199e-1,-4.76034988e-1,4.17749759e-1,3.00000000e0,2.00000000e0,1.61992010e0,4.92094560e-2,1.67443030e-1,5.00000000e0,3.00000000e0,1.44441681e1,0.00000000e0,0.00000000e0,1.45772111e1,6.72812670e4,9.23379115e-1
8,0,1.00000000e6,3.08691757e-2,-2.32291208e-1,5.77796305e-2,0.00000000e0,0.00000000e0,1.03426879e0,5.33769834e-1,6.98289557e-1,5.00000000e0,2.00000000e0,8.15215462e0,9.99997038e-31,0.00000000e0,8.15235401e0,1.00000000e6,5.75761665e-1
9,0,1.00000000e6,-1.95114984e-1,-1.84073133e-1,-3.48515103e-1,0.00000000e0,0.00000000e0,1.03426879e0,1.79777013e0,1.49439840e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,1.55769561e-1
9,1,1.00000000e6,-2.84088066e-1,-2.95069718e-1,-3.02735004e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,8.85996570e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
9,2,1.00000000e6,-2.89363094e-1,-3.01650473e-1,-3.00020798e-1,2.00000000e0,1.00000000e0,5.48692979e-1,1.30219237e0,6.00877206e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,4.89434904e-1
9,3,1.00000000e6,-3.25137959e-1,-3.46280690e-1,-2.81613243e-1,3.00000000e0,2.00000000e0,8.23694015e-1,4.58213714e-1,3.81984464e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,6.85622638e-1
9,4,1.00000000e6,-5.52562807e-1,-6.30000000e-1,-1.64594345e-1,3.00000000e0,2.00000000e0,8.23694015e-1,3.82452802e-1,1.30064085e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,7.29771298e-1
9,5,1.00000000e6,-6.30000000e-1,-5.33394782e-1,-1.24749908e-1,3.00000000e0,2.00000000e0,8.23694015e-1,6.98935985e-1,3.80551323e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,5.62305835e-1
9,6,1.00000000e6,-4.03428406e-1,-2.50739931e-1,-8.17004126e-3,2.00000000e0,1.00000000e0,5.48692979e-1,2.76785256e0,6.40402145e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,2.18996120e-1
9,7,1.00000000e6,-3.65300315e-1,-2.03173995e-1,1.14483391e-2,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.54729276e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
9,8,1.00000000e6,-3.59616069e-1,-1.96082728e-1,1.43731043e-2,0.00000000e0,0.00000000e0,1.03426879e0,5.00377968e-1,7.94011304e-1,5.00000000e0,2.00000000e0,8.15215462e0,9.99997038e-31,0.00000000e0,8.15235401e0,1.00000000e6,5.95993621e-1
